obj_label,colours
wood_square_tiny_2,"[{'color': 136.0, 'percent': 0.4761}, {'color': 204.0, 'percent': 0.0395}, {'color': 172.0, 'percent': 0.1538}, {'color': 240.0, 'percent': 0.158}, {'color': 168.0, 'percent': 0.027}, {'color': 244.0, 'percent': 0.0042}, {'color': 208.0, 'percent': 0.052}, {'color': 209.0, 'percent': 0.0042}, {'color': 245.0, 'percent': 0.0395}, {'color': 21.0, 'percent': 0.0437}, {'color': 241.0, 'percent': 0.0021}]"
wood_square_tiny_3,"[{'color': 136.0, 'percent': 0.474}, {'color': 19.0, 'percent': 0.0042}, {'color': 204.0, 'percent': 0.0395}, {'color': 172.0, 'percent': 0.1601}, {'color': 240.0, 'percent': 0.1435}, {'color': 168.0, 'percent': 0.0291}, {'color': 244.0, 'percent': 0.0042}, {'color': 208.0, 'percent': 0.0561}, {'color': 209.0, 'percent': 0.0042}, {'color': 245.0, 'percent': 0.0395}, {'color': 21.0, 'percent': 0.0437}, {'color': 241.0, 'percent': 0.0021}]"
wood_square_tiny_4,"[{'color': 136.0, 'percent': 0.5975}, {'color': 19.0, 'percent': 0.0042}, {'color': 204.0, 'percent': 0.0398}, {'color': 172.0, 'percent': 0.1048}, {'color': 168.0, 'percent': 0.0356}, {'color': 240.0, 'percent': 0.0881}, {'color': 244.0, 'percent': 0.0021}, {'color': 208.0, 'percent': 0.0482}, {'color': 245.0, 'percent': 0.0314}, {'color': 209.0, 'percent': 0.0042}, {'color': 132.0, 'percent': 0.0084}, {'color': 21.0, 'percent': 0.0356}]"
wood_triang_1,"[{'color': 136.0, 'percent': 0.4131}, {'color': 245.0, 'percent': 0.0279}, {'color': 240.0, 'percent': 0.2056}, {'color': 208.0, 'percent': 0.108}, {'color': 172.0, 'percent': 0.0575}, {'color': 21.0, 'percent': 0.0241}, {'color': 204.0, 'percent': 0.012}, {'color': 209.0, 'percent': 0.0009}, {'color': 168.0, 'percent': 0.0004}, {'color': 241.0, 'percent': 0.0003}, {'color': 73.0, 'percent': 0.1501}]"
wood_triang_2,"[{'color': 136.0, 'percent': 0.4355}, {'color': 245.0, 'percent': 0.0246}, {'color': 240.0, 'percent': 0.1949}, {'color': 208.0, 'percent': 0.1055}, {'color': 172.0, 'percent': 0.0661}, {'color': 21.0, 'percent': 0.0217}, {'color': 204.0, 'percent': 0.0129}, {'color': 168.0, 'percent': 0.0015}, {'color': 209.0, 'percent': 0.0013}, {'color': 241.0, 'percent': 0.0003}, {'color': 132.0, 'percent': 0.0001}, {'color': 73.0, 'percent': 0.1354}]"
wood_triang_3,"[{'color': 136.0, 'percent': 0.4676}, {'color': 208.0, 'percent': 0.0915}, {'color': 204.0, 'percent': 0.0175}, {'color': 172.0, 'percent': 0.0726}, {'color': 168.0, 'percent': 0.0052}, {'color': 240.0, 'percent': 0.1538}, {'color': 245.0, 'percent': 0.0196}, {'color': 21.0, 'percent': 0.0177}, {'color': 209.0, 'percent': 0.0014}, {'color': 241.0, 'percent': 0.0002}, {'color': 132.0, 'percent': 0.0002}, {'color': 73.0, 'percent': 0.1527}]"
wood_triang_4,"[{'color': 136.0, 'percent': 0.3567}, {'color': 208.0, 'percent': 0.0845}, {'color': 204.0, 'percent': 0.0201}, {'color': 172.0, 'percent': 0.0782}, {'color': 168.0, 'percent': 0.0074}, {'color': 73.0, 'percent': 0.3041}, {'color': 240.0, 'percent': 0.1235}, {'color': 245.0, 'percent': 0.0119}, {'color': 132.0, 'percent': 0.0018}, {'color': 21.0, 'percent': 0.0096}, {'color': 209.0, 'percent': 0.002}, {'color': 241.0, 'percent': 0.0005}]"
wood_triang_hole_1,"[{'color': 136.0, 'percent': 0.5162}, {'color': 21.0, 'percent': 0.0208}, {'color': 208.0, 'percent': 0.0723}, {'color': 172.0, 'percent': 0.0938}, {'color': 245.0, 'percent': 0.0252}, {'color': 204.0, 'percent': 0.0225}, {'color': 240.0, 'percent': 0.1561}, {'color': 209.0, 'percent': 0.0027}, {'color': 168.0, 'percent': 0.0043}, {'color': 19.0, 'percent': 0.0841}, {'color': 244.0, 'percent': 0.0014}, {'color': 241.0, 'percent': 0.0004}]"
wood_triang_hole_2,"[{'color': 136.0, 'percent': 0.5194}, {'color': 21.0, 'percent': 0.0199}, {'color': 208.0, 'percent': 0.0734}, {'color': 172.0, 'percent': 0.096}, {'color': 245.0, 'percent': 0.0251}, {'color': 204.0, 'percent': 0.0218}, {'color': 240.0, 'percent': 0.1483}, {'color': 209.0, 'percent': 0.0025}, {'color': 168.0, 'percent': 0.0052}, {'color': 19.0, 'percent': 0.0867}, {'color': 244.0, 'percent': 0.0013}, {'color': 241.0, 'percent': 0.0004}]"
novel_object_0_1_6,"[{'color': 183.0, 'percent': 0.0134}, {'color': 1.0, 'percent': 0.4351}, {'color': 146.0, 'percent': 0.0095}, {'color': 219.0, 'percent': 0.0134}, {'color': 223.0, 'percent': 0.0668}, {'color': 37.0, 'percent': 0.0172}, {'color': 110.0, 'percent': 0.0019}, {'color': 2.0, 'percent': 0.374}, {'color': 74.0, 'percent': 0.0076}, {'color': 33.0, 'percent': 0.0057}, {'color': 3.0, 'percent': 0.0515}, {'color': 73.0, 'percent': 0.0038}]"
novel_object_1_1_6,"[{'color': 1.0, 'percent': 0.372}, {'color': 74.0, 'percent': 0.0122}, {'color': 223.0, 'percent': 0.1646}, {'color': 37.0, 'percent': 0.0366}, {'color': 2.0, 'percent': 0.2805}, {'color': 3.0, 'percent': 0.0488}, {'color': 151.0, 'percent': 0.0122}, {'color': 183.0, 'percent': 0.0305}, {'color': 147.0, 'percent': 0.0122}, {'color': 33.0, 'percent': 0.0061}, {'color': 219.0, 'percent': 0.0061}, {'color': 110.0, 'percent': 0.0061}, {'color': 69.0, 'percent': 0.0061}, {'color': 146.0, 'percent': 0.0061}]"
novel_object_2_1_6,"[{'color': 146.0, 'percent': 0.0141}, {'color': 1.0, 'percent': 0.3232}, {'color': 3.0, 'percent': 0.0364}, {'color': 2.0, 'percent': 0.4545}, {'color': 37.0, 'percent': 0.0303}, {'color': 151.0, 'percent': 0.002}, {'color': 223.0, 'percent': 0.0505}, {'color': 74.0, 'percent': 0.0162}, {'color': 0.0, 'percent': 0.0545}, {'color': 73.0, 'percent': 0.004}, {'color': 36.0, 'percent': 0.002}, {'color': 33.0, 'percent': 0.0081}, {'color': 182.0, 'percent': 0.002}, {'color': 252.0, 'percent': 0.002}]"
novel_object_3_1_6,"[{'color': 1.0, 'percent': 0.3392}, {'color': 2.0, 'percent': 0.5151}, {'color': 3.0, 'percent': 0.0327}, {'color': 37.0, 'percent': 0.0251}, {'color': 223.0, 'percent': 0.0352}, {'color': 183.0, 'percent': 0.0075}, {'color': 146.0, 'percent': 0.0025}, {'color': 114.0, 'percent': 0.0025}, {'color': 110.0, 'percent': 0.005}, {'color': 74.0, 'percent': 0.0176}, {'color': 73.0, 'percent': 0.0101}, {'color': 147.0, 'percent': 0.0025}, {'color': 69.0, 'percent': 0.005}]"
novel_object_4_1_6,"[{'color': 1.0, 'percent': 0.3521}, {'color': 37.0, 'percent': 0.044}, {'color': 2.0, 'percent': 0.4597}, {'color': 3.0, 'percent': 0.044}, {'color': 33.0, 'percent': 0.0098}, {'color': 146.0, 'percent': 0.0073}, {'color': 69.0, 'percent': 0.0049}, {'color': 110.0, 'percent': 0.0073}, {'color': 223.0, 'percent': 0.022}, {'color': 183.0, 'percent': 0.0024}, {'color': 255.0, 'percent': 0.0049}, {'color': 252.0, 'percent': 0.0293}, {'color': 73.0, 'percent': 0.0073}, {'color': 150.0, 'percent': 0.0024}, {'color': 219.0, 'percent': 0.0024}]"
novel_object_5_1_6,"[{'color': 1.0, 'percent': 0.3551}, {'color': 73.0, 'percent': 0.0467}, {'color': 110.0, 'percent': 0.014}, {'color': 2.0, 'percent': 0.4299}, {'color': 252.0, 'percent': 0.0701}, {'color': 37.0, 'percent': 0.0374}, {'color': 109.0, 'percent': 0.014}, {'color': 146.0, 'percent': 0.014}, {'color': 74.0, 'percent': 0.0047}, {'color': 183.0, 'percent': 0.0093}, {'color': 219.0, 'percent': 0.0047}]"
novel_object_6_1_6,"[{'color': 37.0, 'percent': 0.0833}, {'color': 1.0, 'percent': 0.3854}, {'color': 110.0, 'percent': 0.0104}, {'color': 252.0, 'percent': 0.0625}, {'color': 2.0, 'percent': 0.3854}, {'color': 3.0, 'percent': 0.0417}, {'color': 74.0, 'percent': 0.0104}, {'color': 0.0, 'percent': 0.0104}, {'color': 183.0, 'percent': 0.0104}]"
novel_object_7_1_6,"[{'color': 1.0, 'percent': 0.3344}, {'color': 2.0, 'percent': 0.346}, {'color': 252.0, 'percent': 0.1137}, {'color': 3.0, 'percent': 0.0626}, {'color': 0.0, 'percent': 0.1071}, {'color': 255.0, 'percent': 0.0082}, {'color': 110.0, 'percent': 0.0049}, {'color': 183.0, 'percent': 0.0033}, {'color': 146.0, 'percent': 0.0082}, {'color': 37.0, 'percent': 0.0049}, {'color': 33.0, 'percent': 0.0016}, {'color': 106.0, 'percent': 0.0016}, {'color': 182.0, 'percent': 0.0016}, {'color': 223.0, 'percent': 0.0016}]"
novel_object_8_1_6,"[{'color': 223.0, 'percent': 0.0561}, {'color': 37.0, 'percent': 0.0357}, {'color': 1.0, 'percent': 0.3776}, {'color': 2.0, 'percent': 0.4439}, {'color': 3.0, 'percent': 0.0408}, {'color': 110.0, 'percent': 0.0051}, {'color': 33.0, 'percent': 0.0051}, {'color': 183.0, 'percent': 0.0102}, {'color': 219.0, 'percent': 0.0102}, {'color': 146.0, 'percent': 0.0102}, {'color': 151.0, 'percent': 0.0051}]"
novel_object_9_1_6,"[{'color': 37.0, 'percent': 0.0952}, {'color': 1.0, 'percent': 0.4048}, {'color': 2.0, 'percent': 0.4048}, {'color': 219.0, 'percent': 0.0238}, {'color': 110.0, 'percent': 0.0238}, {'color': 73.0, 'percent': 0.0476}]"
novel_object_10_1_6,"[{'color': 1.0, 'percent': 0.2947}, {'color': 2.0, 'percent': 0.5128}, {'color': 3.0, 'percent': 0.0394}, {'color': 252.0, 'percent': 0.0093}, {'color': 255.0, 'percent': 0.0046}, {'color': 219.0, 'percent': 0.0139}, {'color': 183.0, 'percent': 0.007}, {'color': 151.0, 'percent': 0.0023}, {'color': 223.0, 'percent': 0.0882}, {'color': 187.0, 'percent': 0.0046}, {'color': 110.0, 'percent': 0.007}, {'color': 74.0, 'percent': 0.0046}, {'color': 73.0, 'percent': 0.0023}, {'color': 37.0, 'percent': 0.0046}, {'color': 146.0, 'percent': 0.0023}, {'color': 69.0, 'percent': 0.0023}]"
novel_object_11_1_6,"[{'color': 1.0, 'percent': 0.3432}, {'color': 73.0, 'percent': 0.0085}, {'color': 219.0, 'percent': 0.0191}, {'color': 2.0, 'percent': 0.4004}, {'color': 146.0, 'percent': 0.0127}, {'color': 223.0, 'percent': 0.1335}, {'color': 74.0, 'percent': 0.0106}, {'color': 3.0, 'percent': 0.0318}, {'color': 37.0, 'percent': 0.0169}, {'color': 33.0, 'percent': 0.0064}, {'color': 110.0, 'percent': 0.0064}, {'color': 183.0, 'percent': 0.0042}, {'color': 151.0, 'percent': 0.0042}, {'color': 187.0, 'percent': 0.0021}]"
novel_object_0_1_7,"[{'color': 8.0, 'percent': 0.4022}, {'color': 13.0, 'percent': 0.0443}, {'color': 4.0, 'percent': 0.0689}, {'color': 219.0, 'percent': 0.0037}, {'color': 252.0, 'percent': 0.0492}, {'color': 255.0, 'percent': 0.0098}, {'color': 187.0, 'percent': 0.0098}, {'color': 109.0, 'percent': 0.0037}, {'color': 9.0, 'percent': 0.3235}, {'color': 114.0, 'percent': 0.0037}, {'color': 182.0, 'percent': 0.0025}, {'color': 77.0, 'percent': 0.0025}, {'color': 45.0, 'percent': 0.0517}, {'color': 146.0, 'percent': 0.0037}, {'color': 41.0, 'percent': 0.0062}, {'color': 40.0, 'percent': 0.0037}, {'color': 150.0, 'percent': 0.0025}, {'color': 223.0, 'percent': 0.0062}, {'color': 73.0, 'percent': 0.0012}, {'color': 113.0, 'percent': 0.0012}]"
novel_object_1_1_7,"[{'color': 252.0, 'percent': 0.1008}, {'color': 223.0, 'percent': 0.0168}, {'color': 114.0, 'percent': 0.0126}, {'color': 40.0, 'percent': 0.0294}, {'color': 4.0, 'percent': 0.0924}, {'color': 219.0, 'percent': 0.0084}, {'color': 41.0, 'percent': 0.021}, {'color': 8.0, 'percent': 0.3277}, {'color': 77.0, 'percent': 0.0126}, {'color': 146.0, 'percent': 0.0042}, {'color': 9.0, 'percent': 0.2311}, {'color': 150.0, 'percent': 0.0126}, {'color': 13.0, 'percent': 0.0588}, {'color': 255.0, 'percent': 0.021}, {'color': 45.0, 'percent': 0.042}, {'color': 187.0, 'percent': 0.0042}, {'color': 73.0, 'percent': 0.0042}]"
novel_object_2_1_7,"[{'color': 41.0, 'percent': 0.0411}, {'color': 36.0, 'percent': 0.0064}, {'color': 4.0, 'percent': 0.1324}, {'color': 8.0, 'percent': 0.2442}, {'color': 9.0, 'percent': 0.3458}, {'color': 13.0, 'percent': 0.1067}, {'color': 223.0, 'percent': 0.063}, {'color': 40.0, 'percent': 0.0077}, {'color': 45.0, 'percent': 0.0116}, {'color': 114.0, 'percent': 0.0051}, {'color': 77.0, 'percent': 0.0193}, {'color': 109.0, 'percent': 0.0039}, {'color': 182.0, 'percent': 0.0039}, {'color': 219.0, 'percent': 0.0013}, {'color': 146.0, 'percent': 0.0051}, {'color': 187.0, 'percent': 0.0026}]"
novel_object_3_1_7,"[{'color': 223.0, 'percent': 0.0494}, {'color': 77.0, 'percent': 0.0239}, {'color': 41.0, 'percent': 0.0366}, {'color': 4.0, 'percent': 0.0653}, {'color': 150.0, 'percent': 0.0048}, {'color': 8.0, 'percent': 0.2771}, {'color': 13.0, 'percent': 0.0573}, {'color': 45.0, 'percent': 0.0032}, {'color': 9.0, 'percent': 0.4459}, {'color': 40.0, 'percent': 0.008}, {'color': 219.0, 'percent': 0.0032}, {'color': 36.0, 'percent': 0.0016}, {'color': 187.0, 'percent': 0.0048}, {'color': 146.0, 'percent': 0.0064}, {'color': 182.0, 'percent': 0.0016}, {'color': 73.0, 'percent': 0.0016}, {'color': 109.0, 'percent': 0.0016}, {'color': 114.0, 'percent': 0.0048}, {'color': 110.0, 'percent': 0.0016}, {'color': 183.0, 'percent': 0.0016}]"
novel_object_4_1_7,"[{'color': 109.0, 'percent': 0.0037}, {'color': 4.0, 'percent': 0.1133}, {'color': 13.0, 'percent': 0.1389}, {'color': 45.0, 'percent': 0.0073}, {'color': 9.0, 'percent': 0.3876}, {'color': 8.0, 'percent': 0.2761}, {'color': 146.0, 'percent': 0.0037}, {'color': 77.0, 'percent': 0.0219}, {'color': 41.0, 'percent': 0.0274}, {'color': 40.0, 'percent': 0.011}, {'color': 36.0, 'percent': 0.0073}, {'color': 182.0, 'percent': 0.0018}]"
novel_object_5_1_7,"[{'color': 4.0, 'percent': 0.2143}, {'color': 146.0, 'percent': 0.0036}, {'color': 252.0, 'percent': 0.0107}, {'color': 8.0, 'percent': 0.3893}, {'color': 9.0, 'percent': 0.2714}, {'color': 13.0, 'percent': 0.1071}, {'color': 219.0, 'percent': 0.0036}]"
novel_object_6_1_7,"[{'color': 114.0, 'percent': 0.0147}, {'color': 41.0, 'percent': 0.0515}, {'color': 4.0, 'percent': 0.0809}, {'color': 73.0, 'percent': 0.0074}, {'color': 109.0, 'percent': 0.0221}, {'color': 255.0, 'percent': 0.0074}, {'color': 8.0, 'percent': 0.3382}, {'color': 223.0, 'percent': 0.0074}, {'color': 9.0, 'percent': 0.2721}, {'color': 13.0, 'percent': 0.1618}, {'color': 150.0, 'percent': 0.0074}, {'color': 77.0, 'percent': 0.0147}, {'color': 113.0, 'percent': 0.0074}, {'color': 146.0, 'percent': 0.0074}]"
novel_object_7_1_7,"[{'color': 219.0, 'percent': 0.001}, {'color': 40.0, 'percent': 0.0031}, {'color': 4.0, 'percent': 0.2132}, {'color': 13.0, 'percent': 0.0886}, {'color': 9.0, 'percent': 0.2554}, {'color': 45.0, 'percent': 0.0515}, {'color': 8.0, 'percent': 0.2492}, {'color': 255.0, 'percent': 0.0021}, {'color': 252.0, 'percent': 0.0989}, {'color': 114.0, 'percent': 0.0093}, {'color': 146.0, 'percent': 0.0051}, {'color': 150.0, 'percent': 0.0093}, {'color': 182.0, 'percent': 0.0062}, {'color': 187.0, 'percent': 0.001}, {'color': 41.0, 'percent': 0.0031}, {'color': 77.0, 'percent': 0.001}, {'color': 223.0, 'percent': 0.0021}]"
novel_object_8_1_7,"[{'color': 223.0, 'percent': 0.1054}, {'color': 219.0, 'percent': 0.016}, {'color': 150.0, 'percent': 0.0096}, {'color': 183.0, 'percent': 0.0064}, {'color': 77.0, 'percent': 0.0096}, {'color': 4.0, 'percent': 0.0799}, {'color': 8.0, 'percent': 0.2812}, {'color': 9.0, 'percent': 0.3419}, {'color': 73.0, 'percent': 0.0032}, {'color': 114.0, 'percent': 0.0032}, {'color': 36.0, 'percent': 0.0032}, {'color': 13.0, 'percent': 0.0863}, {'color': 45.0, 'percent': 0.016}, {'color': 41.0, 'percent': 0.0128}, {'color': 40.0, 'percent': 0.0064}, {'color': 146.0, 'percent': 0.0096}, {'color': 187.0, 'percent': 0.0064}, {'color': 109.0, 'percent': 0.0032}]"
novel_object_9_1_7,"[{'color': 183.0, 'percent': 0.0145}, {'color': 4.0, 'percent': 0.1014}, {'color': 8.0, 'percent': 0.2609}, {'color': 13.0, 'percent': 0.1449}, {'color': 41.0, 'percent': 0.087}, {'color': 9.0, 'percent': 0.2174}, {'color': 45.0, 'percent': 0.0145}, {'color': 114.0, 'percent': 0.0145}, {'color': 73.0, 'percent': 0.0435}, {'color': 146.0, 'percent': 0.0145}, {'color': 223.0, 'percent': 0.087}]"
novel_object_10_1_7,"[{'color': 4.0, 'percent': 0.1165}, {'color': 183.0, 'percent': 0.0088}, {'color': 8.0, 'percent': 0.2345}, {'color': 9.0, 'percent': 0.4543}, {'color': 13.0, 'percent': 0.0442}, {'color': 223.0, 'percent': 0.0737}, {'color': 41.0, 'percent': 0.0088}, {'color': 45.0, 'percent': 0.0221}, {'color': 73.0, 'percent': 0.0044}, {'color': 109.0, 'percent': 0.0015}, {'color': 187.0, 'percent': 0.0015}, {'color': 77.0, 'percent': 0.0118}, {'color': 36.0, 'percent': 0.0015}, {'color': 114.0, 'percent': 0.0015}, {'color': 40.0, 'percent': 0.0029}, {'color': 146.0, 'percent': 0.0029}, {'color': 219.0, 'percent': 0.0044}, {'color': 110.0, 'percent': 0.0015}, {'color': 150.0, 'percent': 0.0029}]"
novel_object_11_1_7,"[{'color': 77.0, 'percent': 0.0054}, {'color': 4.0, 'percent': 0.1289}, {'color': 8.0, 'percent': 0.2687}, {'color': 40.0, 'percent': 0.0095}, {'color': 223.0, 'percent': 0.1262}, {'color': 187.0, 'percent': 0.0095}, {'color': 183.0, 'percent': 0.0109}, {'color': 114.0, 'percent': 0.0095}, {'color': 9.0, 'percent': 0.3026}, {'color': 41.0, 'percent': 0.0095}, {'color': 13.0, 'percent': 0.0719}, {'color': 219.0, 'percent': 0.0081}, {'color': 150.0, 'percent': 0.0122}, {'color': 73.0, 'percent': 0.0027}, {'color': 109.0, 'percent': 0.0027}, {'color': 45.0, 'percent': 0.0109}, {'color': 146.0, 'percent': 0.0081}, {'color': 36.0, 'percent': 0.0014}, {'color': 182.0, 'percent': 0.0014}]"
novel_object_0_1_8,"[{'color': 13.0, 'percent': 0.7355}, {'color': 9.0, 'percent': 0.0581}, {'color': 4.0, 'percent': 0.0406}, {'color': 8.0, 'percent': 0.0074}, {'color': 45.0, 'percent': 0.0028}, {'color': 183.0, 'percent': 0.0009}, {'color': 255.0, 'percent': 0.0074}, {'color': 252.0, 'percent': 0.0295}, {'color': 41.0, 'percent': 0.0065}, {'color': 219.0, 'percent': 0.0018}, {'color': 223.0, 'percent': 0.0065}, {'color': 77.0, 'percent': 0.0065}, {'color': 114.0, 'percent': 0.0046}, {'color': 150.0, 'percent': 0.0028}, {'color': 187.0, 'percent': 0.0046}, {'color': 78.0, 'percent': 0.0009}, {'color': 22.0, 'percent': 0.0507}, {'color': 17.0, 'percent': 0.0037}, {'color': 18.0, 'percent': 0.0267}, {'color': 5.0, 'percent': 0.0028}]"
novel_object_1_1_8,"[{'color': 13.0, 'percent': 0.598}, {'color': 4.0, 'percent': 0.0654}, {'color': 77.0, 'percent': 0.0196}, {'color': 8.0, 'percent': 0.0065}, {'color': 41.0, 'percent': 0.0033}, {'color': 150.0, 'percent': 0.0163}, {'color': 223.0, 'percent': 0.0163}, {'color': 252.0, 'percent': 0.0621}, {'color': 9.0, 'percent': 0.0948}, {'color': 45.0, 'percent': 0.0065}, {'color': 255.0, 'percent': 0.0065}, {'color': 187.0, 'percent': 0.0065}, {'color': 18.0, 'percent': 0.0458}, {'color': 22.0, 'percent': 0.049}, {'color': 114.0, 'percent': 0.0033}]"
novel_object_2_1_8,"[{'color': 4.0, 'percent': 0.1794}, {'color': 9.0, 'percent': 0.1021}, {'color': 41.0, 'percent': 0.0072}, {'color': 45.0, 'percent': 0.001}, {'color': 223.0, 'percent': 0.001}, {'color': 22.0, 'percent': 0.032}, {'color': 18.0, 'percent': 0.0794}, {'color': 219.0, 'percent': 0.0021}, {'color': 17.0, 'percent': 0.0021}, {'color': 13.0, 'percent': 0.5619}, {'color': 150.0, 'percent': 0.0062}, {'color': 114.0, 'percent': 0.0062}, {'color': 8.0, 'percent': 0.0062}, {'color': 78.0, 'percent': 0.0041}, {'color': 36.0, 'percent': 0.0072}, {'color': 72.0, 'percent': 0.001}, {'color': 77.0, 'percent': 0.001}]"
novel_object_3_1_8,"[{'color': 223.0, 'percent': 0.0077}, {'color': 183.0, 'percent': 0.0051}, {'color': 78.0, 'percent': 0.0064}, {'color': 41.0, 'percent': 0.0103}, {'color': 4.0, 'percent': 0.0372}, {'color': 13.0, 'percent': 0.742}, {'color': 18.0, 'percent': 0.0462}, {'color': 9.0, 'percent': 0.0886}, {'color': 150.0, 'percent': 0.0077}, {'color': 219.0, 'percent': 0.0051}, {'color': 8.0, 'percent': 0.0026}, {'color': 17.0, 'percent': 0.0026}, {'color': 22.0, 'percent': 0.0103}, {'color': 187.0, 'percent': 0.0013}, {'color': 114.0, 'percent': 0.0064}, {'color': 77.0, 'percent': 0.0154}, {'color': 45.0, 'percent': 0.0026}, {'color': 146.0, 'percent': 0.0026}]"
novel_object_4_1_8,"[{'color': 18.0, 'percent': 0.0875}, {'color': 9.0, 'percent': 0.125}, {'color': 4.0, 'percent': 0.0587}, {'color': 13.0, 'percent': 0.58}, {'color': 22.0, 'percent': 0.0162}, {'color': 114.0, 'percent': 0.0162}, {'color': 41.0, 'percent': 0.08}, {'color': 17.0, 'percent': 0.01}, {'color': 77.0, 'percent': 0.0137}, {'color': 8.0, 'percent': 0.0012}, {'color': 78.0, 'percent': 0.0037}, {'color': 150.0, 'percent': 0.0025}, {'color': 219.0, 'percent': 0.0025}, {'color': 187.0, 'percent': 0.0012}, {'color': 223.0, 'percent': 0.0012}]"
novel_object_5_1_8,"[{'color': 45.0, 'percent': 0.0056}, {'color': 41.0, 'percent': 0.0306}, {'color': 4.0, 'percent': 0.0528}, {'color': 9.0, 'percent': 0.0861}, {'color': 114.0, 'percent': 0.0167}, {'color': 150.0, 'percent': 0.0139}, {'color': 183.0, 'percent': 0.0028}, {'color': 219.0, 'percent': 0.0083}, {'color': 252.0, 'percent': 0.0028}, {'color': 13.0, 'percent': 0.6611}, {'color': 255.0, 'percent': 0.0028}, {'color': 187.0, 'percent': 0.0028}, {'color': 146.0, 'percent': 0.0028}, {'color': 77.0, 'percent': 0.0083}, {'color': 17.0, 'percent': 0.0028}, {'color': 18.0, 'percent': 0.0972}, {'color': 182.0, 'percent': 0.0028}]"
novel_object_6_1_8,"[{'color': 9.0, 'percent': 0.0947}, {'color': 150.0, 'percent': 0.0053}, {'color': 252.0, 'percent': 0.0526}, {'color': 13.0, 'percent': 0.5}, {'color': 17.0, 'percent': 0.0105}, {'color': 78.0, 'percent': 0.0053}, {'color': 18.0, 'percent': 0.1158}, {'color': 77.0, 'percent': 0.0211}, {'color': 45.0, 'percent': 0.0158}, {'color': 41.0, 'percent': 0.0474}, {'color': 4.0, 'percent': 0.1105}, {'color': 114.0, 'percent': 0.0105}, {'color': 8.0, 'percent': 0.0053}, {'color': 223.0, 'percent': 0.0053}]"
novel_object_7_1_8,"[{'color': 9.0, 'percent': 0.05}, {'color': 8.0, 'percent': 0.0065}, {'color': 4.0, 'percent': 0.1429}, {'color': 114.0, 'percent': 0.0024}, {'color': 223.0, 'percent': 0.0024}, {'color': 18.0, 'percent': 0.0339}, {'color': 13.0, 'percent': 0.6077}, {'color': 77.0, 'percent': 0.0089}, {'color': 22.0, 'percent': 0.071}, {'color': 78.0, 'percent': 0.0008}, {'color': 17.0, 'percent': 0.0081}, {'color': 219.0, 'percent': 0.0105}, {'color': 252.0, 'percent': 0.0444}, {'color': 150.0, 'percent': 0.0016}, {'color': 255.0, 'percent': 0.0024}, {'color': 187.0, 'percent': 0.0008}, {'color': 41.0, 'percent': 0.0024}, {'color': 45.0, 'percent': 0.0008}, {'color': 5.0, 'percent': 0.0024}]"
novel_object_8_1_8,"[{'color': 68.0, 'percent': 0.0056}, {'color': 36.0, 'percent': 0.0111}, {'color': 223.0, 'percent': 0.0083}, {'color': 183.0, 'percent': 0.0056}, {'color': 114.0, 'percent': 0.0056}, {'color': 77.0, 'percent': 0.0028}, {'color': 9.0, 'percent': 0.1}, {'color': 4.0, 'percent': 0.0972}, {'color': 41.0, 'percent': 0.0056}, {'color': 78.0, 'percent': 0.0028}, {'color': 219.0, 'percent': 0.0028}, {'color': 13.0, 'percent': 0.6778}, {'color': 18.0, 'percent': 0.0556}, {'color': 22.0, 'percent': 0.0139}, {'color': 8.0, 'percent': 0.0028}, {'color': 187.0, 'percent': 0.0028}]"
novel_object_9_1_8,"[{'color': 223.0, 'percent': 0.0247}, {'color': 150.0, 'percent': 0.0123}, {'color': 45.0, 'percent': 0.0247}, {'color': 4.0, 'percent': 0.0741}, {'color': 77.0, 'percent': 0.0123}, {'color': 9.0, 'percent': 0.1852}, {'color': 13.0, 'percent': 0.4691}, {'color': 18.0, 'percent': 0.1235}, {'color': 41.0, 'percent': 0.0494}, {'color': 22.0, 'percent': 0.0123}, {'color': 78.0, 'percent': 0.0123}]"
novel_object_10_1_8,"[{'color': 4.0, 'percent': 0.0776}, {'color': 13.0, 'percent': 0.7247}, {'color': 41.0, 'percent': 0.0141}, {'color': 9.0, 'percent': 0.0706}, {'color': 223.0, 'percent': 0.0482}, {'color': 18.0, 'percent': 0.0247}, {'color': 77.0, 'percent': 0.0035}, {'color': 22.0, 'percent': 0.0094}, {'color': 114.0, 'percent': 0.0071}, {'color': 8.0, 'percent': 0.0024}, {'color': 146.0, 'percent': 0.0024}, {'color': 150.0, 'percent': 0.0047}, {'color': 219.0, 'percent': 0.0024}, {'color': 151.0, 'percent': 0.0012}, {'color': 183.0, 'percent': 0.0012}, {'color': 187.0, 'percent': 0.0024}, {'color': 45.0, 'percent': 0.0024}, {'color': 17.0, 'percent': 0.0012}]"
